x,y,z,excitons,e_field,nestid,ed,t,eventid,cluster_id,electrons,photons
19.691205123072997,-21.328018312652105,-128.71332547041746,0,23,7,0,0,159,160,1414.7109142554136,357.28190963859146
1.8495654720801835,-17.020457203531286,-8.714021095679165,0,23,7,0,0,160,161,1250.1364463457605,179.57173377924505
39.04318288285441,6.001114692114271,-106.69515245013193,0,23,7,0,0,161,162,1251.9897030909747,259.64437327956244
-9.137855201430325,12.263963435074068,-123.74894162277434,0,23,7,0,0,162,163,807.5385042205772,119.66279552551079
4.948582657577434,-35.74221523294904,-36.51495897921297,0,23,7,0,0,163,164,934.9915223269818,267.29994767502814
22.391292056523277,-6.958750199588894,-126.65342948767652,0,23,7,0,0,164,165,953.735646519342,153.07506845384478
-4.7549202196053715,1.9373919157404444,-14.602316827851752,0,23,7,0,0,165,166,1085.815549478116,310.37603560697056
-3.255805245455447,-16.112385615328495,-6.435747768816747,0,23,7,0,0,166,167,1303.7338266814552,364.5866372095547
-31.410785411011137,-17.493375166349217,-65.72118314547004,0,23,7,0,0,167,168,1405.3010699809674,251.89379454034858
16.92598043730789,-14.393022059596243,-84.17551387539268,0,23,7,0,0,168,169,1183.0140099547552,192.38872032553957
2.6802700675133284,18.736433310146197,-92.02243605839513,0,23,7,0,0,169,170,845.4055285562413,217.95807062886357
15.197393812281502,-23.316608532504585,-130.4281817786584,0,23,7,0,0,170,171,1115.133439886609,265.2983099813875
-35.09880204163777,-18.78695974465451,-122.55214637832857,0,23,7,0,0,171,172,1125.1622519207153,154.02357875908424
27.739355350341548,13.360744762592136,-55.47132645376462,0,23,7,0,0,172,173,1135.9026930260025,171.9754088593296
-11.544704439258432,25.980717238065363,-79.17414666227317,0,23,7,0,0,173,174,1490.3026405817538,213.64216296322093
-3.417623696004705,-11.195440110419584,-41.06474968965592,0,23,7,0,0,174,175,960.9040478978588,189.3681656606692
13.467040665101196,15.126376255098819,-141.61113816781204,0,23,7,0,0,175,176,941.9679974958129,271.99625113580146
16.606391381568415,-19.368212739365692,-9.923308576784095,0,23,7,0,0,176,177,1008.219394413356,173.96848040353814
4.78359829760681,-28.787493457902297,-59.85459503168994,0,23,7,0,0,177,178,1363.5747370916963,249.88261945691823
37.17106418071841,-13.186037391130986,-37.22372450103356,0,23,7,0,0,178,179,1362.4503454867313,256.3085662222609
15.493439102131846,20.394700808511466,-29.78312425071851,0,23,7,0,0,179,180,1165.6088606912867,184.78682183934134
-36.3507798715497,-14.799361811290158,-91.03994809244713,0,23,7,0,0,180,181,1289.7735968601821,376.44118905195614
19.923430294007694,-6.301589487827541,-66.99156878758752,0,23,7,0,0,181,182,879.531325444475,120.85110967155
30.1491265651287,-18.035138101701634,-113.83995846620803,0,23,7,0,0,182,183,1432.973175923693,252.99327512004135
3.4683572267876994,-21.111139223184217,-28.939575746153135,0,23,7,0,0,183,184,815.4728004858431,209.65496410290098
-39.35486644494993,2.4528519987909716,-42.23436757374116,0,23,7,0,0,184,185,1161.186409479035,303.10207790117613
-28.617196432476362,20.099978755616316,-92.02237966141534,0,23,7,0,0,185,186,976.330539996799,284.0801122783313
6.193189494304282,30.771374345288336,-20.170927271571816,0,23,7,0,0,186,187,1349.4605441008885,402.0851061570168
0.46648271968283983,18.119196504989738,-94.29363183901175,0,23,7,0,0,187,188,877.6572733807385,198.3619543601077
-16.123504337831196,-13.705142309907794,-72.46888044898834,0,23,7,0,0,188,189,1261.0973579204451,309.3291021107771
0.31263661454006425,-23.47660194453012,-114.08516963850344,0,23,7,0,0,189,190,1231.0319890488286,274.65729068467283
-3.4766838114644423,-22.55865045083123,-110.86832748711888,0,23,7,0,0,190,191,852.8839543490607,255.77096408247044
30.82607061326023,9.233296590380904,-44.39132435959715,0,23,7,0,0,191,192,1126.9848887649737,159.89861431191247
30.41317686175657,0.2639615878995907,-135.8342298498225,0,23,7,0,0,192,193,1324.1019862424512,353.4756584922161
-4.339138295816848,-21.11661783214667,-146.5347260953544,0,23,7,0,0,193,194,829.5994062974047,191.59979526108535
-8.489745908690507,-15.620535832175085,-68.30315389013779,0,23,7,0,0,194,195,888.3728093243809,249.21236898621294
-2.572143045185127,34.69393014073142,-116.9578683174958,0,23,7,0,0,195,196,1350.003399691177,339.19598214240347
15.60808168679595,-20.614791859527326,-149.55795365008728,0,23,7,0,0,196,197,1007.0789150469898,213.66372866789754
0.8410050429131098,-15.159727827305883,-145.45648928481415,0,23,7,0,0,197,198,917.9148407818715,170.4809782970579
0.9192204192657808,28.988597106039876,-96.89823808551088,0,23,7,0,0,198,199,860.76147915941,220.00145128319937
29.868685898987916,-3.9111462284267473,-16.913948002993124,0,23,7,0,0,199,200,1354.3330853294299,195.44884337822427
